,master_release,path,dominant_r,dominant_g,dominant_b,gender,age,dominant_race,emotion,Blues,Brass & Military,Children's,Classical,Electronic,"Folk, World, & Country",Funk&Soul,Hip Hop,Jazz,Latin,Non-Music,Pop,Reggae,Rock,Stage & Screen
13136,82089,"multi\Rock+Folk, World, & Country\82089.jpeg",81,93,129.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13137,87443,"multi\Rock+Folk, World, & Country\87443.jpeg",160,152,149.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13138,9250,"multi\Rock+Folk, World, & Country\9250.jpeg",98,80,76.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13139,9306,"multi\Rock+Folk, World, & Country\9306.jpeg",181,143,69.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13140,9603,"multi\Rock+Folk, World, & Country\9603.jpeg",123,132,139.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13141,97618,"multi\Rock+Folk, World, & Country\97618.jpeg",140,118,100.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13142,97620,"multi\Rock+Folk, World, & Country\97620.jpeg",195,192,189.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13143,102108,multi\Rock+Funk&Soul\102108.jpeg,156,130,117.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13144,103200,multi\Rock+Funk&Soul\103200.jpeg,193,76,60.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13145,103293,multi\Rock+Funk&Soul\103293.jpeg,167,162,130.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13146,106327,multi\Rock+Funk&Soul\106327.jpeg,149,101,44.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13147,108242,multi\Rock+Funk&Soul\108242.jpeg,71,71,79.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13148,112692,multi\Rock+Funk&Soul\112692.jpeg,170,163,160.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13149,116928,multi\Rock+Funk&Soul\116928.jpeg,67,32,62.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13150,11771,multi\Rock+Funk&Soul\11771.jpeg,170,146,130.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13151,119960,multi\Rock+Funk&Soul\119960.jpeg,110,130,131.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13152,12173,multi\Rock+Funk&Soul\12173.jpeg,105,86,86.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13153,12246,multi\Rock+Funk&Soul\12246.jpeg,208,205,206.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13154,13155,multi\Rock+Funk&Soul\13155.jpeg,94,81,75.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13155,13200,multi\Rock+Funk&Soul\13200.jpeg,120,110,89.0,Man,27.0,middle eastern,"{'angry': 17.439837753772736, 'disgust': 0.0022169857402332127, 'fear': 0.31669449526816607, 'happy': 0.0014308749086922035, 'sad': 74.08660054206848, 'surprise': 4.9761297304939944e-05, 'neutral': 8.153169602155685}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13156,13403,multi\Rock+Funk&Soul\13403.jpeg,189,195,197.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13157,142803,multi\Rock+Funk&Soul\142803.jpeg,131,121,90.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13158,16065,multi\Rock+Funk&Soul\16065.jpeg,126,142,134.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13159,16096,multi\Rock+Funk&Soul\16096.jpeg,152,147,140.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13160,16137,multi\Rock+Funk&Soul\16137.jpeg,153,118,83.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13161,16158,multi\Rock+Funk&Soul\16158.jpeg,64,53,47.0,Man,30.0,black,"{'angry': 20.50536870956421, 'disgust': 0.0006172091616463149, 'fear': 0.2795774256810546, 'happy': 1.7481932416558266, 'sad': 77.37098932266235, 'surprise': 0.024700743961147964, 'neutral': 0.07055657333694398}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13162,16234,multi\Rock+Funk&Soul\16234.jpeg,87,73,60.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13163,16263,multi\Rock+Funk&Soul\16263.jpeg,153,138,148.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13164,17070,multi\Rock+Funk&Soul\17070.jpeg,131,103,90.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13165,176155,multi\Rock+Funk&Soul\176155.jpeg,168,149,129.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13166,18524,multi\Rock+Funk&Soul\18524.jpeg,110,116,117.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13167,20258,multi\Rock+Funk&Soul\20258.jpeg,187,182,187.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13168,2044069,multi\Rock+Funk&Soul\2044069.jpeg,65,65,65.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13169,210370,multi\Rock+Funk&Soul\210370.jpeg,116,117,116.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13170,2217886,multi\Rock+Funk&Soul\2217886.jpeg,83,82,107.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13171,2232046,multi\Rock+Funk&Soul\2232046.jpeg,113,123,114.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13172,22420,multi\Rock+Funk&Soul\22420.jpeg,151,136,129.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13173,27705,multi\Rock+Funk&Soul\27705.jpeg,195,131,54.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13174,30971,multi\Rock+Funk&Soul\30971.jpeg,181,153,139.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13175,39336,multi\Rock+Funk&Soul\39336.jpeg,189,167,126.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13176,39350,multi\Rock+Funk&Soul\39350.jpeg,131,123,108.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13177,39355,multi\Rock+Funk&Soul\39355.jpeg,136,119,108.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13178,42564,multi\Rock+Funk&Soul\42564.jpeg,173,161,153.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13179,42856,multi\Rock+Funk&Soul\42856.jpeg,117,119,74.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13180,43997,multi\Rock+Funk&Soul\43997.jpeg,108,101,100.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13181,4512,multi\Rock+Funk&Soul\4512.jpeg,126,111,103.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13182,49227,multi\Rock+Funk&Soul\49227.jpeg,108,85,68.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13183,49246,multi\Rock+Funk&Soul\49246.jpeg,203,167,135.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13184,50555,multi\Rock+Funk&Soul\50555.jpeg,195,119,25.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13185,50599,multi\Rock+Funk&Soul\50599.jpeg,173,86,49.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13186,51438,multi\Rock+Funk&Soul\51438.jpeg,160,128,111.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13187,520219,multi\Rock+Funk&Soul\520219.jpeg,151,126,87.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13188,54621,multi\Rock+Funk&Soul\54621.jpeg,105,116,120.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13189,5936,multi\Rock+Funk&Soul\5936.jpeg,114,75,70.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13190,60952,multi\Rock+Funk&Soul\60952.jpeg,173,148,127.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13191,65861,multi\Rock+Funk&Soul\65861.jpeg,134,129,124.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13192,68780,multi\Rock+Funk&Soul\68780.jpeg,83,97,84.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13193,69003,multi\Rock+Funk&Soul\69003.jpeg,175,160,138.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13194,78501,multi\Rock+Funk&Soul\78501.jpeg,148,118,114.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13195,78511,multi\Rock+Funk&Soul\78511.jpeg,129,142,161.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13196,78513,multi\Rock+Funk&Soul\78513.jpeg,142,133,133.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13197,82544,multi\Rock+Funk&Soul\82544.jpeg,98,118,72.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13198,82550,multi\Rock+Funk&Soul\82550.jpeg,139,121,109.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13199,82584,multi\Rock+Funk&Soul\82584.jpeg,60,54,49.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13200,87897,multi\Rock+Funk&Soul\87897.jpeg,147,134,105.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13201,88234,multi\Rock+Funk&Soul\88234.jpeg,187,190,180.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13202,91091,multi\Rock+Funk&Soul\91091.jpeg,151,147,144.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13203,95286,multi\Rock+Funk&Soul\95286.jpeg,183,149,96.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13204,97247,multi\Rock+Funk&Soul\97247.jpeg,138,111,124.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13205,97752,multi\Rock+Funk&Soul\97752.jpeg,143,144,124.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13206,14857,multi\Rock+Funk&Soul+Blues\14857.jpeg,112,108,77.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13207,29548,multi\Rock+Funk&Soul+Blues\29548.jpeg,222,223,221.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13208,425438,multi\Rock+Funk&Soul+Blues\425438.jpeg,242,242,242.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13209,76229,multi\Rock+Funk&Soul+Blues\76229.jpeg,126,83,88.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13210,93894,multi\Rock+Funk&Soul+Blues\93894.jpeg,44,52,67.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13211,103472,multi\Rock+Funk&Soul+Blues+Pop\103472.jpeg,192,77,94.0,Man,33.0,white,"{'angry': 0.00030164110285113566, 'disgust': 1.106004674511496e-05, 'fear': 0.01777384168235585, 'happy': 66.3821280002594, 'sad': 9.05444547533989, 'surprise': 0.000702041870681569, 'neutral': 24.54463541507721}",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13212,107548,multi\Rock+Funk&Soul+Blues+Pop\107548.jpeg,99,100,97.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13213,2232007,multi\Rock+Funk&Soul+Blues+Pop\2232007.jpeg,179,155,129.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13214,28153,multi\Rock+Funk&Soul+Blues+Pop\28153.jpeg,148,114,101.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13215,44335,multi\Rock+Funk&Soul+Blues+Pop\44335.jpeg,111,102,100.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13216,4481,multi\Rock+Funk&Soul+Blues+Pop\4481.jpeg,129,107,93.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13217,81039,"multi\Rock+Funk&Soul+Blues+Pop+Folk, World, & Country\81039.jpeg",88,121,137.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13218,107118,multi\Rock+Funk&Soul+Blues+Stage & Screen\107118.jpeg,107,114,128.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13219,107505,"multi\Rock+Funk&Soul+Folk, World, & Country\107505.jpeg",95,59,55.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13220,16610,"multi\Rock+Funk&Soul+Folk, World, & Country\16610.jpeg",133,137,143.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13221,61073,"multi\Rock+Funk&Soul+Folk, World, & Country+Stage & Screen\61073.jpeg",162,132,146.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13222,115536,multi\Rock+Funk&Soul+Non-Music+Pop+Stage & Screen\115536.jpeg,143,130,127.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
13223,17468,multi\Rock+Funk&Soul+Non-Music+Stage & Screen\17468.jpeg,99,66,59.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
13224,109429,multi\Rock+Funk&Soul+Pop\109429.jpeg,184,117,89.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13225,113851,multi\Rock+Funk&Soul+Pop\113851.jpeg,168,101,71.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13226,113887,multi\Rock+Funk&Soul+Pop\113887.jpeg,157,145,123.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13227,13032,multi\Rock+Funk&Soul+Pop\13032.jpeg,100,102,114.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13228,16079,multi\Rock+Funk&Soul+Pop\16079.jpeg,131,138,143.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13229,16132,multi\Rock+Funk&Soul+Pop\16132.jpeg,184,183,183.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13230,16153,multi\Rock+Funk&Soul+Pop\16153.jpeg,106,94,92.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13231,16202,multi\Rock+Funk&Soul+Pop\16202.jpeg,178,170,165.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13232,197522,multi\Rock+Funk&Soul+Pop\197522.jpeg,118,70,71.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13233,1982860,multi\Rock+Funk&Soul+Pop\1982860.jpeg,62,142,130.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13234,22006,multi\Rock+Funk&Soul+Pop\22006.jpeg,207,189,174.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13235,2236279,multi\Rock+Funk&Soul+Pop\2236279.jpeg,117,82,123.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13236,22440,multi\Rock+Funk&Soul+Pop\22440.jpeg,65,67,61.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13237,23675,multi\Rock+Funk&Soul+Pop\23675.jpeg,118,92,82.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13238,24922,multi\Rock+Funk&Soul+Pop\24922.jpeg,163,157,131.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13239,25886,multi\Rock+Funk&Soul+Pop\25886.jpeg,123,113,111.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13240,25922,multi\Rock+Funk&Soul+Pop\25922.jpeg,34,58,92.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13241,288886,multi\Rock+Funk&Soul+Pop\288886.jpeg,158,134,122.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13242,4128,multi\Rock+Funk&Soul+Pop\4128.jpeg,54,48,43.0,Man,33.0,white,"{'angry': 4.11644229814101e-06, 'disgust': 4.37627433723476e-14, 'fear': 0.6146077066659927, 'happy': 5.1797216515936384e-08, 'sad': 84.44440364837646, 'surprise': 4.81788553496898e-08, 'neutral': 14.940986037254333}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13243,48910,multi\Rock+Funk&Soul+Pop\48910.jpeg,114,107,110.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13244,49182,multi\Rock+Funk&Soul+Pop\49182.jpeg,102,82,77.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13245,49237,multi\Rock+Funk&Soul+Pop\49237.jpeg,100,95,97.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13246,493221,multi\Rock+Funk&Soul+Pop\493221.jpeg,183,165,142.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13247,52401,multi\Rock+Funk&Soul+Pop\52401.jpeg,114,89,47.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13248,52407,multi\Rock+Funk&Soul+Pop\52407.jpeg,133,130,127.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13249,52497,multi\Rock+Funk&Soul+Pop\52497.jpeg,98,95,91.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13250,52776,multi\Rock+Funk&Soul+Pop\52776.jpeg,200,192,180.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13251,55667,multi\Rock+Funk&Soul+Pop\55667.jpeg,92,87,155.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13252,5638,multi\Rock+Funk&Soul+Pop\5638.jpeg,151,143,134.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13253,59638,multi\Rock+Funk&Soul+Pop\59638.jpeg,91,82,83.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13254,8517,multi\Rock+Funk&Soul+Pop\8517.jpeg,142,134,129.0,Man,27.0,white,"{'angry': 3.7380672991275787, 'disgust': 2.4151500799263204e-07, 'fear': 1.2551582418382168, 'happy': 0.0075633375672623515, 'sad': 36.04399263858795, 'surprise': 0.0005680466074409196, 'neutral': 58.95465016365051}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13255,92928,multi\Rock+Funk&Soul+Pop\92928.jpeg,109,95,83.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
